time,passenger_count,trip_distance,tip_amount,total_amount,pick_up_index,drop_off_index
710.0,2.0,1.68,0.0,10.8,218.0,3939.0
710.0,1.0,1.68,0.0,10.8,218.0,3939.0
710.0,1.0,1.6,2.65,15.95,2635.0,3886.0
710.0,1.0,0.98,0.0,9.3,3079.0,3070.0
710.0,2.0,0.88,1.0,7.8,2583.0,3792.0
710.0,2.0,0.88,1.0,7.8,2583.0,3792.0
710.0,2.0,0.88,1.0,7.8,2583.0,3792.0
710.0,1.0,1.3,0.0,11.3,2151.0,794.0
710.0,1.0,0.8,0.0,5.8,4245.0,3658.0
710.0,1.0,1.5,0.0,12.3,1377.0,2399.0
710.0,2.0,1.26,0.0,9.8,2421.0,3411.0
710.0,2.0,1.26,0.0,9.8,2421.0,3411.0
710.0,1.0,1.26,0.0,9.8,2421.0,3411.0
710.0,1.0,0.9,1.2,10.0,3254.0,2052.0
710.0,1.0,5.22,4.96,29.76,784.0,656.0
710.0,1.0,0.76,0.5,6.8,3726.0,4263.0
710.0,1.0,1.31,0.0,8.3,2127.0,4146.0
710.0,1.0,1.68,1.0,11.8,709.0,20.0
710.0,1.0,0.2,0.0,3.8,1325.0,1172.0
710.0,1.0,2.6,0.5,13.8,1951.0,478.0
710.0,1.0,3.91,4.96,29.76,2268.0,3015.0
710.0,1.0,1.66,1.0,14.3,260.0,4385.0
710.0,1.0,0.79,0.0,7.3,3619.0,413.0
710.0,1.0,6.6,5.35,32.15,491.0,2520.0
710.0,2.0,1.37,2.16,12.96,2067.0,500.0
710.0,1.0,2.77,3.46,20.76,2815.0,1285.0
710.0,2.0,1.27,1.96,11.76,2.0,3866.0
710.0,1.0,1.4,0.0,10.8,3677.0,3705.0
710.0,1.0,0.39,0.0,4.3,2556.0,1634.0
710.0,1.0,1.48,1.96,11.76,4242.0,2879.0
710.0,1.0,1.1,2.36,14.16,2262.0,829.0
710.0,1.0,1.87,2.96,17.76,2275.0,2238.0
710.0,1.0,0.4,1.05,6.35,1324.0,3007.0
710.0,1.0,0.61,2.32,11.62,261.0,4026.0
710.0,1.0,1.38,2.08,10.38,2203.0,1909.0
710.0,1.0,2.8,0.0,21.3,805.0,3118.0
710.0,1.0,1.0,1.55,9.35,3244.0,1664.0
710.0,1.0,0.75,1.56,9.36,2613.0,1170.0
710.0,1.0,3.9,0.0,24.8,1627.0,3142.0
710.0,2.0,0.32,0.0,5.8,1684.0,3632.0
710.0,2.0,0.32,0.0,5.8,1684.0,3632.0
710.0,1.0,0.32,0.0,5.8,1684.0,3632.0
710.0,2.0,1.3,0.0,12.3,2869.0,2346.0
710.0,1.0,1.3,0.0,12.3,2869.0,2346.0
710.0,1.0,1.5,2.25,13.55,550.0,3092.0
710.0,1.0,1.68,1.0,11.8,1937.0,3327.0
710.0,1.0,0.71,0.0,6.3,1687.0,1052.0
710.0,1.0,1.39,1.56,9.36,976.0,1001.0
710.0,1.0,2.3,2.0,12.3,827.0,2437.0
710.0,2.0,1.74,0.0,11.8,836.0,599.0
710.0,2.0,1.23,1.76,10.56,430.0,4169.0
710.0,2.0,0.96,0.0,6.8,2150.0,2627.0
710.0,1.0,0.59,1.46,8.76,2903.0,230.0
710.0,1.0,1.2,3.05,13.35,846.0,716.0
710.0,2.0,0.82,1.89,8.19,2428.0,2879.0
710.0,2.0,0.82,1.89,8.19,2428.0,2879.0
710.0,2.0,0.82,1.89,8.19,2428.0,2879.0
710.0,1.0,1.1,0.0,7.8,3386.0,861.0
710.0,1.0,2.7,2.95,17.75,2944.0,2888.0
710.0,1.0,0.5,2.0,7.3,2624.0,2610.0
710.0,1.0,1.58,2.36,14.16,4178.0,1319.0
710.0,1.0,2.4,0.0,14.8,623.0,3655.0
711.0,1.0,2.2,0.0,16.8,2244.0,2929.0
711.0,1.0,0.8,0.0,8.8,2400.0,3403.0
711.0,1.0,1.0,2.45,14.75,1192.0,1532.0
711.0,2.0,1.04,1.5,11.8,623.0,2862.0
711.0,1.0,2.03,0.0,13.8,1539.0,2222.0
711.0,1.0,2.14,1.0,16.8,3209.0,4.0
711.0,1.0,1.8,3.85,23.15,2142.0,4361.0
711.0,1.0,0.9,0.0,7.8,1024.0,500.0
711.0,1.0,1.25,2.16,12.96,4423.0,1879.0
711.0,1.0,6.5,7.35,44.15,3154.0,3167.0
711.0,2.0,3.06,0.0,15.8,3421.0,459.0
711.0,1.0,1.84,0.0,9.8,1785.0,4008.0
711.0,1.0,0.9,0.0,8.3,1282.0,3389.0
711.0,1.0,0.6,1.0,7.3,2881.0,199.0
711.0,2.0,1.2,0.0,8.8,1480.0,2573.0
711.0,2.0,1.2,0.0,8.8,1480.0,2573.0
711.0,1.0,1.2,0.0,8.8,1480.0,2573.0
711.0,1.0,0.7,1.26,7.56,4227.0,2561.0
711.0,2.0,1.64,1.96,11.76,2994.0,657.0
711.0,2.0,1.64,1.96,11.76,2994.0,657.0
711.0,1.0,1.64,1.96,11.76,2994.0,657.0
711.0,2.0,0.78,1.26,7.56,2994.0,120.0
711.0,2.0,0.78,1.26,7.56,2994.0,120.0
711.0,1.0,0.78,1.26,7.56,2994.0,120.0
711.0,1.0,1.6,0.0,9.8,3276.0,3683.0
711.0,1.0,0.91,1.1,10.9,2407.0,2064.0
711.0,2.0,0.85,0.0,5.3,500.0,1194.0
711.0,1.0,2.0,3.0,20.3,284.0,2119.0
711.0,1.0,0.8,1.0,6.8,1003.0,1916.0
711.0,2.0,0.81,1.26,7.56,1136.0,3622.0
711.0,2.0,0.81,1.26,7.56,1136.0,3622.0
711.0,2.0,0.81,1.26,7.56,1136.0,3622.0
711.0,1.0,1.27,0.0,9.8,3846.0,1259.0
711.0,2.0,1.63,2.46,14.76,3202.0,2981.0
711.0,1.0,2.0,0.0,14.3,3606.0,3399.0
711.0,2.0,1.03,2.0,11.3,2651.0,2048.0
711.0,1.0,1.03,2.0,11.3,2651.0,2048.0
711.0,1.0,2.3,0.0,14.3,2497.0,1917.0
711.0,1.0,0.77,1.46,8.76,3651.0,2403.0
711.0,1.0,2.01,1.08,15.38,2887.0,3388.0
711.0,1.0,1.1,1.0,12.8,3650.0,1438.0
711.0,2.0,6.6,0.0,25.3,648.0,3864.0
711.0,1.0,1.0,1.45,8.75,2996.0,713.0
711.0,1.0,1.3,0.0,11.8,498.0,1024.0
711.0,2.0,5.3,0.0,18.8,2946.0,2104.0
711.0,2.0,0.53,1.2,6.0,2054.0,4485.0
711.0,1.0,0.53,1.2,6.0,2054.0,4485.0
711.0,1.0,1.79,2.76,16.56,899.0,899.0
711.0,1.0,0.9,1.7,8.5,3207.0,3515.0
711.0,1.0,0.3,0.0,5.8,2412.0,622.0
